Chave,ID_Empresa,ID,Colaborador,Horas_Mes,Horas_Semana,Horas_Dia,Status,Admissao,Demissao,ID_Motivo_Demissao,Venc_Ferias,Nascimento,Sexo,ID_Est_Civil,Matricula,Deficiente,Aposentado,Endereco,Cidade,Estado,Pais,CEP,UF,Latitude,Longitude,Cor,ID_Depto,ID_Cargo,ID_Escolaridade,ID_CC,Salario
45700,4,5700,Lavinia Correia,200,40,"6,66",A,2022-05-05 00:00:00.000,NULL,0,2024-05-04 00:00:00.000,1985-09-16 00:00:00.000,F,C,5700,0,0,Acesso Dezenove 168,Porto Alegre,Rio Grande do Sul,BR,91710-163,RS,"-30,036239","-51,138827",9,90,167,7,90035,1315.36
45701,4,5701,Eduarda Rocha,200,40,"6,66",A,2022-05-06 00:00:00.000,NULL,0,2024-05-05 00:00:00.000,1976-02-10 00:00:00.000,F,C,5701,0,0,Rua da Manha 1381,Belo Horizonte,Minas Gerais,BR,30644-150,MG,"-19,852249","-43,973907",9,90,167,4,90040,1315.36
45702,4,5702,Luana Correia,200,40,"6,66",A,2022-05-06 00:00:00.000,NULL,0,2024-05-05 00:00:00.000,2000-05-23 00:00:00.000,F,S,5702,0,0,1ª Avenida Carmélia Dutra 71,Salvador,Bahia,BR,40325-035,BA,"-12,920306","-38,467836",9,71,167,7,71060,1315.36
45703,4,5703,Lucas Goncalves,100,20,"3,33",I,2022-05-06 00:00:00.000,2022-09-29 00:00:00.000,11,2022-09-29 00:00:00.000,1985-09-23 00:00:00.000,M,S,5703,0,0,Quadra QI 10 Bloco O 1826,Guará,Distrito Federal,BR,71010-157,DF,"-20,441643","-47,831948",9,86,222243,8,86037,735.00
45704,4,5704,Evelyn Correia,220,44,"7,33",A,2022-05-06 00:00:00.000,NULL,0,2023-05-05 00:00:00.000,1982-07-20 00:00:00.000,F,S,5704,0,0,Rua São Judas Tadeu 918,Toledo,Paraná,BR,85904-420,PR,"-24,658226","-53,912938",9,75,167,4,75002,1446.90
45705,4,5705,Camila Goncalves,220,44,"7,33",A,2022-05-06 00:00:00.000,NULL,0,2023-05-05 00:00:00.000,1985-05-12 00:00:00.000,F,S,5705,0,0,Rua Desembargador Oscar Siqueira 1150,Natal,Rio Grande do Norte,BR,59037-630,RN,"-5,901141","-35,272544",9,75,167,4,75002,1446.90
45706,4,5706,Luiza Pereira,200,40,"6,66",A,2022-05-08 00:00:00.000,NULL,0,2023-05-07 00:00:00.000,1991-07-21 00:00:00.000,F,C,5706,0,0,Rua Guarujá 715,Diadema,São Paulo,BR,09963-330,SP,"-23,670425","-46,641485",9,86,167,7,86026,1315.36
45707,4,5707,Tânia Costa,200,40,"6,66",A,2022-05-07 00:00:00.000,NULL,0,2023-05-06 00:00:00.000,1989-12-08 00:00:00.000,F,D,5707,0,0,Rua Arizona 455,Cuiabá,Mato Grosso,BR,78070-378,MT,"-15,45631","-55,949602",9,86,167,7,86064,1315.36
45708,4,5708,Camila Pereira,200,40,"6,66",I,2022-05-06 00:00:00.000,2022-07-23 00:00:00.000,11,2022-07-23 00:00:00.000,1975-05-23 00:00:00.000,F,D,5708,0,0,Rua Graciliano Ramos 1505,Garanhuns,Pernambuco,BR,55292-590,PE,"-9,023673","-36,488478",9,71,167,4,71017,1315.36
45709,4,5709,Vitoria Correia,200,40,"6,66",A,2022-05-06 00:00:00.000,NULL,0,2024-05-05 00:00:00.000,1986-07-04 00:00:00.000,F,S,5709,0,0,Rua Judite Feliz S. Cardoso 381,Maceió,Alagoas,BR,57081-655,AL,"-9,601694","-35,763587",9,90,167,5,90011,1315.36
45710,4,5710,Brenda Fernandes,220,44,"7,33",I,2022-05-08 00:00:00.000,2022-11-08 00:00:00.000,2,2022-11-08 00:00:00.000,1961-12-27 00:00:00.000,F,D,5710,0,0,Rua Ana Patrícia Coelho de Bittencourt 1448,Criciúma,Santa Catarina,BR,88811-216,SC,"-28,779424","-49,409738",9,75,167,4,75002,1446.90
45711,4,5711,Rebeca Dias,200,40,"6,66",A,2022-05-07 00:00:00.000,NULL,0,2023-05-06 00:00:00.000,2001-05-01 00:00:00.000,F,S,5711,0,0,Rua Canário 1962,Colatina,Espírito Santo,BR,29709-313,ES,"-19,470784","-40,690284",9,56,166,8,56004,1315.36
45712,4,5712,Bruna Castro,220,44,"7,33",I,2022-05-08 00:00:00.000,2022-06-16 00:00:00.000,12,2022-06-16 00:00:00.000,1975-08-16 00:00:00.000,F,S,5712,0,0,Praça Brasil 1977,Belém,Pará,BR,66050-050,PA,"-1,295498","-48,344912",9,75,222232,7,75001,2369.30
45713,4,5713,Vitória Lima,100,20,"3,33",A,2022-05-08 00:00:00.000,NULL,0,2023-05-07 00:00:00.000,1999-08-31 00:00:00.000,F,S,5713,0,0,Rua Salvador Neves 933,Ribeirão Preto,São Paulo,BR,14055-340,SP,"-21,212108","-47,886566",9,86,222243,7,86089,735.00
45714,4,5714,Raissa Barbosa,100,20,"3,33",A,2022-05-08 00:00:00.000,NULL,0,2023-05-07 00:00:00.000,1985-07-12 00:00:00.000,F,C,5714,0,0,Rua Agave 511,Olinda,Pernambuco,BR,53250-360,PE,"-8,094705","-34,935916",9,86,222243,7,86053,735.00
45715,4,5715,Amanda Sousa,200,40,"6,66",A,2022-05-08 00:00:00.000,NULL,0,2024-05-07 00:00:00.000,1988-07-23 00:00:00.000,F,S,5715,0,0,Avenida Beira Rio 999,Jaboatão dos Guararapes,Pernambuco,BR,54315-230,PE,"-8,099303","-34,907798",9,71,167,4,71005,1315.36
45716,4,5716,Mariana Barros,200,40,"6,66",A,2022-05-08 00:00:00.000,NULL,0,2024-05-07 00:00:00.000,1974-01-07 00:00:00.000,F,S,5716,0,0,Rua Curupace 770,São Paulo,São Paulo,BR,03120-010,SP,"-23,651386","-46,594317",9,71,167,5,71056,1315.36
45717,4,5717,Livia Ferreira,200,40,"6,66",A,2022-05-11 00:00:00.000,NULL,0,2023-05-10 00:00:00.000,1964-08-15 00:00:00.000,F,D,5717,0,0,Baixa Eduardo Pacheco Vilena 1927,Nova Iguaçu,Rio de Janeiro,BR,26041-830,RJ,"-22,636679","-43,566343",9,86,724,7,86032,1358.09
45718,4,5718,Yasmin Silva,200,40,"6,66",I,2022-05-11 00:00:00.000,2022-07-09 00:00:00.000,12,2024-05-10 00:00:00.000,1988-04-22 00:00:00.000,F,S,5718,0,0,Rua Pouso Redondo 1388,Guarulhos,São Paulo,BR,07241-070,SP,"-23,489983","-46,420354",9,71,167,5,71017,1315.36
45719,4,5719,Larissa Cavalcanti,200,40,"6,66",I,2022-05-11 00:00:00.000,2022-08-03 00:00:00.000,11,2022-08-03 00:00:00.000,1997-02-20 00:00:00.000,F,C,5719,0,0,Rua Doutor Lauro Taveira 1951,Jataí,Goiás,BR,75806-191,GO,"-17,801462","-51,718867",9,71,167,7,71022,1315.36
45720,4,5720,Beatriz Araujo,220,44,"7,33",I,2022-05-07 00:00:00.000,2022-06-25 00:00:00.000,12,2022-06-25 00:00:00.000,1999-08-29 00:00:00.000,F,S,5720,0,0,Rua Estudante Antônio Francisco Araújo 1329,Teresina,Piauí,BR,64090-135,PI,"-5,261589","-42,802161",9,84,222236,5,84003,1446.90
45721,4,5721,Gabriela Azevedo,220,44,"7,33",I,2022-05-11 00:00:00.000,2022-10-10 00:00:00.000,2,2022-10-10 00:00:00.000,1984-05-01 00:00:00.000,F,C,5721,0,0,Rua H30A 1029,São José dos Campos,São Paulo,BR,12228-740,SP,"-23,095371","-45,972359",9,78,167,7,78000,1446.90
45722,4,5722,Otávio Cunha,220,44,"7,33",I,2022-05-11 00:00:00.000,2022-06-09 00:00:00.000,12,2022-06-09 00:00:00.000,1998-07-03 00:00:00.000,M,S,5722,0,0,Rua G 668,Rio de Janeiro,Rio de Janeiro,BR,23082-400,RJ,"-22,939829","-43,353669",9,78,222240,4,78000,1446.90
45723,4,5723,Matilde Goncalves,220,44,"7,33",A,2022-05-11 00:00:00.000,NULL,0,2023-05-10 00:00:00.000,2003-02-01 00:00:00.000,F,S,5723,0,0,Rua Miranda Falcão 109,Recife,Pernambuco,BR,51110-060,PE,"-7,990551","-34,949599",9,64,167,7,64000,1446.90
45724,4,5724,Amanda Gomes,200,40,"6,66",A,2022-05-12 00:00:00.000,NULL,0,2023-05-11 00:00:00.000,1966-10-11 00:00:00.000,F,D,5724,0,0,Quadra SES 809 1562,Brasília,Distrito Federal,BR,70200-090,DF,"-15,738057","-47,604306",9,86,167,4,86060,1315.36
45725,4,5725,Nicole Ferreira,200,40,"6,66",I,2022-05-12 00:00:00.000,2022-08-09 00:00:00.000,12,2022-08-09 00:00:00.000,1986-01-22 00:00:00.000,F,S,5725,0,0,Praça da Bandeira 108,Tatuí,São Paulo,BR,18270-390,SP,"-23,406439","-47,881301",9,71,167,5,71025,1315.36
45726,4,5726,Matilde Santos,200,40,"6,66",A,2022-05-11 00:00:00.000,NULL,0,2023-05-10 00:00:00.000,2002-06-13 00:00:00.000,F,S,5726,0,0,Rua Nilton Machado de Barros 50,São Paulo,São Paulo,BR,05889-000,SP,"-23,66018","-46,701012",9,70,222230,7,70006,1534.58
45727,4,5727,Anna Araujo,200,40,"6,66",A,2022-05-13 00:00:00.000,NULL,0,2023-05-12 00:00:00.000,1981-02-20 00:00:00.000,F,C,5727,0,0,Quadra 212 Norte Alameda 3 896,Palmas,Tocantins,BR,77006-322,TO,"-10,030732","-48,070247",9,70,222230,9,70014,1534.58
45728,4,5728,Yasmin Almeida,200,40,"6,66",A,2022-05-13 00:00:00.000,NULL,0,2023-05-12 00:00:00.000,2002-10-14 00:00:00.000,F,C,5728,0,0,Rua Monte Castelo 1968,São José dos Campos,São Paulo,BR,12214-110,SP,"-23,122759","-45,9122",9,70,222230,7,70005,1534.58
45729,4,5729,Bruna Rocha,220,44,"7,33",A,2022-05-13 00:00:00.000,NULL,0,2023-05-12 00:00:00.000,1974-05-28 00:00:00.000,F,C,5729,0,0,Rua Quitauna 1749,São Paulo,São Paulo,BR,05619-070,SP,"-23,599643","-46,569718",9,75,167,5,75002,1446.90
45730,4,5730,Giovanna Alves,220,44,"7,33",A,2022-05-13 00:00:00.000,NULL,0,2023-05-12 00:00:00.000,1983-06-09 00:00:00.000,F,D,5730,0,0,Rua Cricaré 1487,Belo Horizonte,Minas Gerais,BR,31680-030,MG,"-19,908663","-44,047771",9,75,405,8,75001,1883.44
45731,4,5731,Carolina Lima,220,44,"7,33",I,2022-05-13 00:00:00.000,2022-08-10 00:00:00.000,12,2022-08-10 00:00:00.000,1982-02-07 00:00:00.000,F,S,5731,0,0,Rua Cyrênio Ferraz de Aguiar 1824,Bauru,São Paulo,BR,17033-630,SP,"-22,213977","-49,197214",9,75,167,7,75001,1446.90
45732,4,5732,Ágatha Rodrigues,220,44,"7,33",A,2022-05-14 00:00:00.000,NULL,0,2024-05-13 00:00:00.000,1971-02-02 00:00:00.000,F,D,5732,0,0,Rua Onze 1281,Gravataí,Rio Grande do Sul,BR,94160-310,RS,"-29,923189","-50,961362",9,66,724,7,66023,1493.90
45733,4,5733,Emily Ribeiro,200,40,"6,66",I,2022-05-14 00:00:00.000,2022-06-17 00:00:00.000,12,2022-06-17 00:00:00.000,1996-04-07 00:00:00.000,F,S,5733,0,0,Rua Sérgio Arcângelo 1115,Bauru,São Paulo,BR,17047-430,SP,"-22,172568","-49,226242",9,71,167,4,71017,1315.36
45734,4,5734,Eduarda Cavalcanti,100,20,"3,33",A,2022-05-14 00:00:00.000,NULL,0,2023-05-13 00:00:00.000,2002-12-01 00:00:00.000,F,S,5734,0,0,Rua Castelo Branco 151,Cariacica,Espírito Santo,BR,29141-620,ES,"-20,272154","-40,394999",9,86,987,7,86094,762.46
45735,4,5735,Brenda Araujo,200,40,"6,66",A,2022-05-14 00:00:00.000,NULL,0,2024-05-13 00:00:00.000,1971-10-19 00:00:00.000,F,S,5735,0,0,Rua Maurilândia 811,Goiânia,Goiás,BR,74485-730,GO,"-16,607305","-49,311784",9,90,167,4,90037,1315.36
45736,4,5736,Luana Silva,200,40,"6,66",I,2022-05-18 00:00:00.000,2022-10-30 00:00:00.000,4,2022-10-30 00:00:00.000,1986-01-27 00:00:00.000,F,C,5736,0,0,Rua Begônia 648,Viamão,Rio Grande do Sul,BR,94430-540,RS,"-30,286654","-50,916902",9,86,167,6,86028,1315.36
45737,4,5737,Melissa Alves,100,20,"3,33",I,2022-05-15 00:00:00.000,2022-11-12 00:00:00.000,22,2022-11-12 00:00:00.000,1988-05-19 00:00:00.000,F,S,5737,0,0,Rua Maria Concessa de Medeiros 1487,Taboão da Serra,São Paulo,BR,06767-120,SP,"-23,607398","-46,781911",9,86,724,7,86068,679.05
45738,4,5738,Anna Carvalho,200,40,"6,66",A,2022-05-18 00:00:00.000,NULL,0,2024-05-17 00:00:00.000,2001-02-19 00:00:00.000,F,S,5738,0,0,Rua Projetada 55,Nova Iguaçu,Rio de Janeiro,BR,26062-750,RJ,"-22,745548","-43,594063",9,90,167,7,90024,1315.36
45739,4,5739,Isabelle Carvalho,200,40,"6,66",A,2022-05-18 00:00:00.000,NULL,0,2024-05-17 00:00:00.000,1984-01-27 00:00:00.000,F,C,5739,0,0,Rua 200 1718,Anápolis,Goiás,BR,75065-690,GO,"-16,244146","-49,101616",9,90,167,5,90028,1315.36
45740,4,5740,José Alves,220,44,"7,33",I,2022-05-19 00:00:00.000,2022-07-17 00:00:00.000,12,2022-07-17 00:00:00.000,1984-09-14 00:00:00.000,M,S,5740,0,0,Rua D 288,Bauru,São Paulo,BR,17031-693,SP,"-22,211933","-49,172578",9,63,38,7,63000,2509.90
45741,4,5741,Larissa Almeida,200,40,"6,66",I,2022-05-19 00:00:00.000,2022-08-17 00:00:00.000,4,2022-08-17 00:00:00.000,1994-04-11 00:00:00.000,F,S,5741,0,0,Rua F 709,Goiânia,Goiás,BR,74440-660,GO,"-16,549705","-49,356735",9,86,167,7,86070,1315.36
45742,4,5742,Sofia Gomes,100,20,"3,33",A,2022-05-19 00:00:00.000,NULL,0,2023-05-18 00:00:00.000,1971-01-16 00:00:00.000,F,C,5742,0,0,Rua João Murilo Leite 522,João Pessoa,Paraíba,BR,58036-210,PB,"-7,117376","-34,959816",9,86,167,5,86025,657.68
45743,4,5743,Alex Oliveira,100,20,"3,33",I,2022-05-18 00:00:00.000,2022-08-07 00:00:00.000,11,2022-08-07 00:00:00.000,1995-06-16 00:00:00.000,M,S,5743,0,0,Praça Belmira Smânia Gomes 400,Campinas,São Paulo,BR,13092-619,SP,"-22,840312","-46,949744",9,86,222243,7,86047,735.00
45744,4,5744,Sophia Azevedo,200,40,"6,66",A,2022-05-20 00:00:00.000,NULL,0,2024-05-19 00:00:00.000,1974-08-15 00:00:00.000,F,S,5744,0,0,Rua Bernardo Ernandes 1722,Osasco,São Paulo,BR,06180-050,SP,"-23,451204","-46,879782",9,90,167,4,90005,1315.36
45745,4,5745,Julieta Cunha,100,20,"3,33",I,2022-05-20 00:00:00.000,2022-09-03 00:00:00.000,22,2022-09-03 00:00:00.000,1982-12-07 00:00:00.000,F,S,5745,0,0,Rua José Luiz da Conceição 410,Aracaju,Sergipe,BR,49025-830,SE,"-10,906192","-37,074433",9,86,167,7,86071,657.68
45746,4,5746,Gabriela Azevedo,200,40,"6,66",A,2022-05-20 00:00:00.000,NULL,0,2024-05-19 00:00:00.000,1995-08-13 00:00:00.000,F,S,5746,0,0,Rua Joaquim Dias 979,Marília,São Paulo,BR,17522-770,SP,"-22,139204","-49,988151",9,90,167,6,90049,1315.36
45747,4,5747,Melissa Barbosa,100,20,"3,33",A,2022-05-11 00:00:00.000,NULL,0,2023-05-10 00:00:00.000,2003-06-30 00:00:00.000,F,S,5747,0,0,Rua Doutor Artur Fajardo 171,São Paulo,São Paulo,BR,02963-000,SP,"-23,556134","-46,555393",9,100,561,7,1002,789.45
45748,4,5748,Rodrigo Silva,220,44,"7,33",I,2022-05-21 00:00:00.000,2022-07-02 00:00:00.000,12,2022-07-02 00:00:00.000,1982-03-22 00:00:00.000,M,S,5748,0,0,Rua Graciliano Ramos 722,Colombo,Paraná,BR,83409-350,PR,"-25,329307","-49,215454",9,67,22,7,67000,1677.42
45749,4,5749,Antônio Dias,200,40,"6,66",I,2022-05-18 00:00:00.000,2022-11-19 00:00:00.000,4,2022-11-19 00:00:00.000,1975-07-28 00:00:00.000,M,C,5749,0,0,Rua Mestre Antonio Cunha Faria 1404,Lorena,São Paulo,BR,12603-050,SP,"-22,844184","-45,028893",9,73,439,6,73000,1639.99
45750,4,5750,Gabriela Sousa,200,40,"6,66",A,2022-05-20 00:00:00.000,NULL,0,2024-05-19 00:00:00.000,1987-05-17 00:00:00.000,F,C,5750,0,0,Rua Augusto Abrantes de Barros 144,Campina Grande,Paraíba,BR,58106-623,PB,"-7,224655","-35,944144",8,71,222236,7,71066,1315.36
45751,4,5751,Anna Silva,200,40,"6,66",I,2022-05-20 00:00:00.000,2022-10-23 00:00:00.000,4,2022-10-23 00:00:00.000,1987-05-02 00:00:00.000,F,D,5751,0,0,Rua José Bertaso 1822,Pelotas,Rio Grande do Sul,BR,96020-750,RS,"-31,421241","-52,395188",9,71,167,7,71066,1315.36
45752,4,5752,Giovanna Correia,220,44,"7,33",A,2022-05-21 00:00:00.000,NULL,0,2023-05-20 00:00:00.000,1994-01-01 00:00:00.000,F,S,5752,0,0,Praça Santa Maria 1477,Campinas,São Paulo,BR,13068-281,SP,"-22,840818","-47,114136",9,75,167,6,75001,1446.90
45753,4,5753,Isabella Goncalves,220,44,"7,33",A,2022-05-21 00:00:00.000,NULL,0,2023-05-20 00:00:00.000,1992-05-08 00:00:00.000,F,C,5753,0,0,Rua Irangar 1533,Recife,Pernambuco,BR,52081-156,PE,"-8,041086","-34,923006",9,75,167,7,75001,1446.90
45754,4,5754,Maria Ribeiro,220,44,"7,33",I,2022-05-20 00:00:00.000,2022-11-06 00:00:00.000,4,2022-11-06 00:00:00.000,1977-06-28 00:00:00.000,F,S,5754,0,0,Rua César Antônio Bosso 1848,São Paulo,São Paulo,BR,04153-140,SP,"-23,53417","-46,654817",9,75,167,7,75002,1446.90
45755,4,5755,Clara Rocha,220,44,"7,33",A,2022-05-22 00:00:00.000,NULL,0,2023-05-21 00:00:00.000,1980-01-23 00:00:00.000,F,S,5755,0,0,Rua Maria Zani Ribeiro Alves 1359,Mogi-Guaçu,São Paulo,BR,13848-184,SP,"-22,416784","-47,0114",9,75,167,4,75002,1446.90
45756,4,5756,Mariana Barbosa,200,40,"6,66",I,2022-05-20 00:00:00.000,2022-07-10 00:00:00.000,11,2022-07-10 00:00:00.000,1987-02-18 00:00:00.000,F,S,5756,0,0,Travessa Aracruz 1560,Colatina,Espírito Santo,BR,29702-335,ES,"-19,530929","-40,64404",9,86,167,6,86040,1315.36
45757,4,5757,Anna Castro,200,40,"6,66",I,2022-05-20 00:00:00.000,2022-07-28 00:00:00.000,12,2022-07-28 00:00:00.000,1993-10-03 00:00:00.000,F,S,5757,0,0,Rua Tabajaras 1048,Linhares,Espírito Santo,BR,29904-015,ES,"-19,411481","-40,17233",9,86,167,7,86054,1315.36
45778,4,5778,Evelyn Cardoso,120,24,4,A,2022-05-20 00:00:00.000,NULL,0,2023-05-19 00:00:00.000,1998-01-09 00:00:00.000,F,S,5778,0,0,Rua Santo Antônio 1792,Governador Valadares,Minas Gerais,BR,35030-640,MG,"-18,713492","-42,037227",9,58,222236,7,58030,789.22
45779,4,5779,Lara Goncalves,100,20,"3,33",I,2022-05-21 00:00:00.000,2022-07-07 00:00:00.000,11,2022-07-07 00:00:00.000,1999-01-02 00:00:00.000,F,S,5779,0,0,Rua Estrela do Mar 478,São Bernardo do Campo,São Paulo,BR,09772-050,SP,"-23,757195","-46,623282",9,86,167,7,86059,657.68
45780,4,5780,Mariana Ribeiro,200,40,"6,66",A,2022-05-25 00:00:00.000,NULL,0,2023-05-24 00:00:00.000,1989-06-09 00:00:00.000,F,C,5780,0,0,Rua Barão do Rio Branco 1488,São Leopoldo,Rio Grande do Sul,BR,93125-200,RS,"-29,662132","-51,039355",9,56,166,7,56001,1315.36
45781,4,5781,Melissa Ribeiro,200,40,"6,66",A,2022-05-25 00:00:00.000,NULL,0,2023-05-24 00:00:00.000,1990-10-03 00:00:00.000,F,C,5781,0,0,Rua Particular Manoel Cabrera 725,Suzano,São Paulo,BR,08650-150,SP,"-23,635707","-46,301675",9,73,439,7,73000,1639.99
45782,4,5782,Renan Martins,200,40,"6,66",A,2022-05-25 00:00:00.000,NULL,0,2023-05-24 00:00:00.000,1977-05-26 00:00:00.000,M,S,5782,0,0,Rua Juarez Roberto 728,Sumaré,São Paulo,BR,13173-262,SP,"-22,758531","-47,325397",9,73,20,7,73000,1543.03
45783,4,5783,Yasmin Almeida,220,44,"7,33",I,2022-05-25 00:00:00.000,2022-08-10 00:00:00.000,12,2022-08-10 00:00:00.000,1988-03-21 00:00:00.000,F,S,5783,0,0,Rua Angelino de Oliveira 272,Botucatu,São Paulo,BR,18608-224,SP,"-22,938144","-48,611304",9,75,167,7,75002,1446.90
45784,4,5784,Nicole Fernandes,200,40,"6,66",A,2022-05-26 00:00:00.000,NULL,0,2023-05-25 00:00:00.000,1964-04-05 00:00:00.000,F,D,5784,0,0,Rua Gaivota 993,Cariacica,Espírito Santo,BR,29141-177,ES,"-20,319963","-40,449214",9,86,167,6,86018,1315.36
45785,4,5785,Livia Ribeiro,200,40,"6,66",A,2022-05-27 00:00:00.000,NULL,0,2023-05-26 00:00:00.000,1982-07-11 00:00:00.000,F,D,5785,0,0,Rua da Constituição 180,Presidente Prudente,São Paulo,BR,19050-710,SP,"-22,041255","-51,245793",9,86,987,7,86045,1524.93
45786,4,5786,Bruna Rodrigues,200,40,"6,66",A,2022-05-26 00:00:00.000,NULL,0,2024-05-25 00:00:00.000,1997-08-05 00:00:00.000,F,S,5786,0,0,Rua Manuel João Barcelos 1644,São Paulo,São Paulo,BR,04403-310,SP,"-23,566171","-46,621038",9,71,167,5,71029,1315.36
45787,4,5787,Ágatha Pinto,200,40,"6,66",I,2022-05-27 00:00:00.000,2022-06-05 00:00:00.000,11,2022-06-05 00:00:00.000,1990-06-19 00:00:00.000,F,S,5787,0,0,Rua Araguaia 933,Cabo Frio,Rio de Janeiro,BR,28915-080,RJ,"-22,632748","-41,961557",9,71,167,7,71023,1315.36
45788,4,5788,Livia Dias,100,20,"3,33",I,2022-05-29 00:00:00.000,2022-08-26 00:00:00.000,12,2022-08-26 00:00:00.000,1995-05-02 00:00:00.000,F,S,5788,0,0,Rua Oito do Canal 296,Camaçari,Bahia,BR,42807-580,BA,"-12,717888","-38,293905",9,86,167,5,86075,657.68
45789,4,5789,Leonor Pinto,200,40,"6,66",A,2022-05-28 00:00:00.000,NULL,0,2023-05-27 00:00:00.000,2000-12-07 00:00:00.000,F,C,5789,0,0,Travessa Silveira Martins 857,Salvador,Bahia,BR,41150-450,BA,"-12,939948","-38,409088",9,86,987,7,86020,1524.93
45790,4,5790,Melissa Dias,220,44,"7,33",I,2022-05-29 00:00:00.000,2022-06-16 00:00:00.000,11,2022-06-16 00:00:00.000,1980-03-15 00:00:00.000,F,C,5790,0,0,Rua Jurema 528,Colombo,Paraná,BR,83406-600,PR,"-25,355669","-49,228686",9,66,724,6,66021,1493.90
45791,4,5791,Luana Cavalcanti,200,40,"6,66",I,2022-05-28 00:00:00.000,2022-09-08 00:00:00.000,22,2022-09-08 00:00:00.000,1989-07-04 00:00:00.000,F,S,5791,0,0,Rua 3 RAC 1473,Rio Claro,São Paulo,BR,13506-342,SP,"-22,43661","-47,70327",9,56,166,7,56004,1315.36
45792,4,5792,Gustavo Correia,100,20,"3,33",I,2022-05-29 00:00:00.000,2022-06-22 00:00:00.000,11,2022-06-22 00:00:00.000,1981-09-08 00:00:00.000,M,D,5792,0,0,Rua 06 614,Luziânia,Goiás,BR,72850-570,GO,"-16,398306","-47,964033",9,86,167,9,86029,657.68
45793,4,5793,Alice Almeida,200,40,"6,66",I,2022-05-28 00:00:00.000,2022-10-05 00:00:00.000,4,2022-10-05 00:00:00.000,1991-10-05 00:00:00.000,F,C,5793,0,0,Rua Aquiles Miquelan 1002,Apucarana,Paraná,BR,86807-646,PR,"-23,639375","-51,504407",9,71,167,4,71020,1315.36
45794,4,5794,Lavinia Oliveira,200,40,"6,66",I,2022-05-28 00:00:00.000,2022-06-09 00:00:00.000,11,2022-06-09 00:00:00.000,1971-02-27 00:00:00.000,F,S,5794,0,0,Rua Ismael Pereira da Silva 1829,Natal,Rio Grande do Norte,BR,59082-000,RN,"-5,77199","-35,293883",9,86,167,7,86028,1315.36
45795,4,5795,Giovana Almeida,220,44,"7,33",A,2022-05-29 00:00:00.000,NULL,0,2023-05-28 00:00:00.000,1977-12-25 00:00:00.000,F,C,5795,0,0,Rua Pé de Serra 1972,Recife,Pernambuco,BR,50690-695,PE,"-8,028251","-34,992971",9,75,167,7,75002,1446.90
45796,4,5796,Ana Rodrigues,220,44,"7,33",I,2022-06-03 00:00:00.000,2022-10-10 00:00:00.000,2,2022-10-10 00:00:00.000,1993-03-14 00:00:00.000,F,S,5796,0,0,Rua Heitor dos Anjos 1364,Campos dos Goytacazes,Rio de Janeiro,BR,28040-120,RJ,"-21,743863","-41,362008",9,78,167,6,78000,1446.90
45797,4,5797,Lara Rodrigues,200,40,"6,66",A,2022-06-03 00:00:00.000,NULL,0,2023-06-02 00:00:00.000,1994-07-22 00:00:00.000,F,C,5797,0,0,Avenida Vereador Germino Alves 330,Goiânia,Goiás,BR,74645-030,GO,"-16,724308","-49,355691",9,86,987,9,86020,1524.93
45798,4,5798,Vitória Barros,200,40,"6,66",A,2022-06-03 00:00:00.000,NULL,0,2023-06-02 00:00:00.000,1992-08-10 00:00:00.000,F,C,5798,0,0,Rua José de Castro Mendes 956,São Paulo,São Paulo,BR,03810-020,SP,"-23,56643","-46,700591",9,86,724,7,86059,1358.09
45799,4,5799,Camila Cunha,220,44,"7,33",I,2022-06-03 00:00:00.000,2022-08-24 00:00:00.000,11,2022-08-24 00:00:00.000,1979-12-19 00:00:00.000,F,S,5799,0,0,Rua Letícia 589,Manaus,Amazonas,BR,69045-430,AM,"-2,575472","-60,170393",9,66,724,7,66004,1493.90
45800,4,5800,Matilde Barros,220,44,"7,33",A,2022-06-03 00:00:00.000,NULL,0,2024-06-02 00:00:00.000,1986-05-08 00:00:00.000,F,D,5800,0,0,Rua Três 196,Aracaju,Sergipe,BR,49066-190,SE,"-10,888695","-37,079854",9,66,724,4,66042,1493.90
45801,4,5801,Emilly Rocha,220,44,"7,33",A,2022-06-03 00:00:00.000,NULL,0,2024-06-02 00:00:00.000,1972-02-28 00:00:00.000,F,V,5801,0,0,Rua Capivari 1041,São Gonçalo,Rio de Janeiro,BR,24456-450,RJ,"-22,806624","-43,09964",9,66,724,6,66013,1493.90
45802,4,5802,Luana Almeida,220,44,"7,33",A,2022-06-03 00:00:00.000,NULL,0,2023-06-02 00:00:00.000,1962-05-23 00:00:00.000,F,C,5802,0,0,Rua Palmir Francisco Dias 1142,Itajaí,Santa Catarina,BR,88308-330,SC,"-27,057852","-48,834501",9,66,724,4,66042,1493.90
45803,4,5803,Alice Melo,220,44,"7,33",A,2022-06-03 00:00:00.000,NULL,0,2024-06-02 00:00:00.000,1968-08-30 00:00:00.000,F,S,5803,0,0,Rua Pérola 236,Cacoal,Rondônia,BR,78975-275,RO,"-11,463771","-61,401971",9,66,724,4,66042,1493.90
45804,4,5804,Letícia Lima,220,44,"7,33",A,2022-06-03 00:00:00.000,NULL,0,2024-06-02 00:00:00.000,1980-08-27 00:00:00.000,F,S,5804,0,0,Rua Coronel Virgílio de Medeiros 1781,Recife,Pernambuco,BR,50110-400,PE,"-7,947979","-34,991737",9,66,724,5,66005,1493.90
